project_id,geospatial_anomaly_score,geospatial_anomaly_percentile,geospatial_anomaly_flag,spatial_cluster_id,primary_reason,secondary_reason,tertiary_reason,nearest_neighbor_distance_km,spatial_density_25km,cluster_unit_cost_zscore,model_version,mode,scored_at
MPLADS-000821,100.0,99.51,True,GEO-CLUST-18,High sanctioned funding allocation (+384.0% above regional cluster median),High geographic clustering (16 active works within 25 km radius),Elevated spatial unit cost (+92.0% vs cluster median for work type),2.13,16,0.92,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000822,24.13,72.6,False,GEO-CLUST-05,High geographic clustering (15 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.54,15,-0.6,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000823,8.44,24.68,False,GEO-CLUST-03,High geographic clustering (19 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.97,19,-1.12,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000824,4.2,8.82,False,GEO-CLUST-10,Elevated spatial unit cost (+233.9% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.26,9,4.71,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000825,20.99,66.4,False,GEO-CLUST-11,High geographic clustering (22 active works within 25 km radius),Disproportionate project density relative to local population density (ratio 3.53),Geographic coordinates and terrain profile match regional peers,4.67,22,-0.63,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000826,19.3,62.8,False,GEO-CLUST-03,Elevated spatial unit cost (+132.3% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,7.71,9,3.65,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000827,11.47,37.22,False,GEO-CLUST-04,High geographic clustering (10 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.95,10,-0.73,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000828,37.03,86.46,False,GEO-CLUST-14,Elevated spatial unit cost (+161.6% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.36,8,3.32,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000829,0.0,0.51,False,GEO-CLUST-05,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,4.26,11,0.0,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000830,28.76,79.58,False,GEO-CLUST-20,High geographic clustering (12 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,8.63,12,-0.67,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000831,38.59,87.66,False,GEO-CLUST-19,Elevated spatial unit cost (+51.4% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.42,8,0.61,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000832,25.07,74.16,False,GEO-CLUST-01,High geographic clustering (23 active works within 25 km radius),Disproportionate project density relative to local population density (ratio 3.51),Geographic coordinates and terrain profile match regional peers,0.6,23,-0.3,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000833,16.53,55.28,False,GEO-CLUST-11,Elevated spatial unit cost (+258.1% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.52,10,3.78,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000834,5.34,12.46,False,GEO-CLUST-17,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,4.16,11,0.0,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000835,24.31,73.02,False,GEO-CLUST-22,High geographic clustering (17 active works within 25 km radius),Disproportionate project density relative to local population density (ratio 2.84),Geographic coordinates and terrain profile match regional peers,2.11,17,-0.67,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000836,11.6,37.56,False,GEO-CLUST-18,High geographic clustering (17 active works within 25 km radius),Disproportionate project density relative to local population density (ratio 2.67),Elevated spatial unit cost (+71.2% vs cluster median for work type),0.58,17,0.98,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000837,22.9,70.4,False,GEO-CLUST-07,Elevated spatial unit cost (+984.4% vs cluster median for work type),High geographic clustering (15 active works within 25 km radius),Geographic coordinates and terrain profile match regional peers,1.77,15,11.45,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000838,6.67,17.34,False,GEO-CLUST-17,High geographic clustering (13 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,4.95,13,-0.46,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000839,65.5,95.12,True,GEO-CLUST-14,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,5.25,3,-0.72,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000840,8.38,24.38,False,GEO-CLUST-23,High geographic clustering (13 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.6,13,0.67,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000841,3.93,7.84,False,GEO-CLUST-14,High geographic clustering (14 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.82,14,0.0,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000842,47.65,91.08,False,GEO-CLUST-14,High geographic clustering (19 active works within 25 km radius),Elevated spatial unit cost (+168.5% vs cluster median for work type),Geographic coordinates and terrain profile match regional peers,0.94,19,3.46,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000843,23.56,71.76,False,GEO-CLUST-15,High geographic clustering (17 active works within 25 km radius),Elevated spatial unit cost (+113.8% vs cluster median for work type),Disproportionate project density relative to local population density (ratio 2.58),2.05,17,3.69,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000844,9.13,27.52,False,GEO-CLUST-11,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.29,7,-0.57,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000845,13.8,45.96,False,GEO-CLUST-18,Elevated spatial unit cost (+109.0% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,0.79,11,4.26,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000846,8.33,24.28,False,GEO-CLUST-06,High geographic clustering (16 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.05,16,-0.67,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000847,9.52,29.38,False,GEO-CLUST-23,Elevated spatial unit cost (+352.3% vs cluster median for work type),High geographic clustering (16 active works within 25 km radius),Geographic coordinates and terrain profile match regional peers,2.85,16,4.76,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000848,8.85,26.44,False,GEO-CLUST-05,High geographic clustering (13 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.94,13,0.25,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000849,18.43,60.96,False,GEO-CLUST-04,Elevated spatial unit cost (+741.3% vs cluster median for work type),High geographic clustering (12 active works within 25 km radius),Geographic coordinates and terrain profile match regional peers,7.28,12,9.05,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000850,12.42,40.84,False,GEO-CLUST-06,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.17,5,0.37,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000851,10.41,32.96,False,GEO-CLUST-19,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,4.04,10,-0.63,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000852,5.13,11.68,False,GEO-CLUST-14,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.68,8,-0.13,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000853,46.21,90.7,False,GEO-CLUST-16,High geographic clustering (14 active works within 25 km radius),High sanctioned funding allocation (+184.4% above regional cluster median),Elevated spatial unit cost (+84.1% vs cluster median for work type),0.93,14,1.09,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000854,38.87,87.7,False,GEO-CLUST-07,Elevated spatial unit cost (+225.5% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,5.48,9,2.45,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000855,16.37,54.68,False,GEO-CLUST-08,High geographic clustering (17 active works within 25 km radius),Disproportionate project density relative to local population density (ratio 2.54),Geographic coordinates and terrain profile match regional peers,3.3,17,-0.19,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000856,15.33,51.28,False,GEO-CLUST-02,High geographic clustering (17 active works within 25 km radius),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,5.72,17,-0.73,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000857,26.19,76.22,False,GEO-CLUST-17,High geographic clustering (20 active works within 25 km radius),Disproportionate project density relative to local population density (ratio 2.55),Geographic coordinates and terrain profile match regional peers,1.43,20,-0.72,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000858,47.07,90.86,False,GEO-CLUST-02,High geographic clustering (26 active works within 25 km radius),Disproportionate project density relative to local population density (ratio 3.41),Elevated spatial unit cost (+37.0% vs cluster median for work type),5.11,26,0.58,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000859,14.44,48.28,False,GEO-CLUST-14,High sanctioned funding allocation (+39.6% above regional cluster median),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,1.94,9,-0.7,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000860,2.05,3.4,False,GEO-CLUST-01,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.55,10,-0.57,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000861,28.49,79.3,False,GEO-CLUST-11,Elevated spatial unit cost (+1048.1% vs cluster median for work type),Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.18,11,22.36,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000862,3.32,6.14,False,GEO-CLUST-01,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,3.58,9,-0.37,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
MPLADS-000863,11.44,37.1,False,GEO-CLUST-01,Spatial distribution and cluster costs within normal parameters,Normal local project density and infrastructure alignment,Geographic coordinates and terrain profile match regional peers,2.25,10,-0.39,1.0.0,early_warning,2026-09-06T08:30:03.840532+00:00
